,sid,year,Cause Name,state,deaths
9513,row-b4w7~s58e.74tx,2001,Heart disease,West Virginia,6325
9514,row-dk5r~et7r~2h3r,2001,Heart disease,Wisconsin,13023
9515,row-sstz~r8n8.gbaf,2001,Heart disease,Wyoming,985
9516,row-xx3f.xhsd_ycge,2001,Influenza and pneumonia,Alabama,1105
9517,row-m6zq~ikg4_7mmk,2001,Influenza and pneumonia,Alaska,36
9518,row-jwhb~ycwp_qw8t,2001,Influenza and pneumonia,Arizona,1133
9519,row-c2wg_r3nt.cs3g,2001,Influenza and pneumonia,Arkansas,735
9520,row-acy6-tgcf-mxfm,2001,Influenza and pneumonia,California,8129
9521,row-c7db_cfei~h6bq,2001,Influenza and pneumonia,Colorado,650
9522,row-achq~b84y-s7g2,2001,Influenza and pneumonia,Connecticut,854
9523,row-7z7w_9ea5.qdue,2001,Influenza and pneumonia,Delaware,181
9524,row-7aun_kkkc_sk8t,2001,Influenza and pneumonia,District of Columbia,86
9525,row-b4kh_jepf_i78y,2001,Influenza and pneumonia,Florida,3317
9526,row-dvz3_rnrz~jghr,2001,Influenza and pneumonia,Georgia,1515
9527,row-xvgv.yxgy~p6ne,2001,Influenza and pneumonia,Hawaii,207
9528,row-2dr6-4w6i-mifs,2001,Influenza and pneumonia,Idaho,239
9529,row-dcxg_pfmv_ufhf,2001,Influenza and pneumonia,Illinois,2659
9530,row-rgkd_a25u_qeex,2001,Influenza and pneumonia,Indiana,1184
9531,row-6ayv~4kzg-teka,2001,Influenza and pneumonia,Iowa,877
9532,row-f3jw.w5dw-7ki9,2001,Influenza and pneumonia,Kansas,561
9533,row-myy2.4gru~j4gf,2001,Influenza and pneumonia,Kentucky,1114
9534,row-cpm2.cxgt-nd4w,2001,Influenza and pneumonia,Louisiana,941
9535,row-t3ye~4tyq~wane,2001,Influenza and pneumonia,Maine,269
9536,row-27sk_twvw-x3kt,2001,Influenza and pneumonia,Maryland,928
9537,row-ueva_t29t-rt7f,2001,Influenza and pneumonia,Massachusetts,1770
9538,row-vsak~8vas_btmd,2001,Influenza and pneumonia,Michigan,2076
9539,row-52gu~7ays_hzs8,2001,Influenza and pneumonia,Minnesota,828
9540,row-x5id-spmd.vux4,2001,Influenza and pneumonia,Mississippi,754
9541,row-8vgi-ac4g-2kcf,2001,Influenza and pneumonia,Missouri,1604
9542,row-28yu-rqzc.fmqi,2001,Influenza and pneumonia,Montana,193
9543,row-v3aw.jzxr-dmdc,2001,Influenza and pneumonia,Nebraska,296
9544,row-sahe_cvir-m9dj,2001,Influenza and pneumonia,Nevada,352
9545,row-qryk-eqj6~skf4,2001,Influenza and pneumonia,New Hampshire,216
9546,row-tzd2_cv5y-8i7g,2001,Influenza and pneumonia,New Jersey,1893
9547,row-gh3d_y269.5vwu,2001,Influenza and pneumonia,New Mexico,398
9548,row-r2zy~wtah_z4n6,2001,Influenza and pneumonia,New York,5085
9549,row-dyrv-8sfb_72cx,2001,Influenza and pneumonia,North Carolina,1780
9550,row-9f9z~mbqs-mkjn,2001,Influenza and pneumonia,North Dakota,162
9551,row-nj74_43kx-sjt3,2001,Influenza and pneumonia,Ohio,2401
9552,row-tn93~rqrg~xyqz,2001,Influenza and pneumonia,Oklahoma,913
9553,row-9k2f.mmpx~82ir,2001,Influenza and pneumonia,Oregon,575
9554,row-qzz7-ibgj_5yit,2001,Influenza and pneumonia,Pennsylvania,2735
9555,row-mv2w~7djv.shvb,2001,Influenza and pneumonia,Rhode Island,295
9556,row-a8z9~7qki_vt9b,2001,Influenza and pneumonia,South Carolina,754
9557,row-r9su~6rcf-urnt,2001,Influenza and pneumonia,South Dakota,188
9558,row-7bsw-f2qs_2rea,2001,Influenza and pneumonia,Tennessee,1617
9559,row-tguw_y3aq.4qm8,2001,Influenza and pneumonia,Texas,3608
9560,row-7axd_mgjy-v6vi,2001,Influenza and pneumonia,United States,62034
9561,row-n5e4~zk3f_z5gk,2001,Influenza and pneumonia,Utah,411
9562,row-5dfe-agne~zz9u,2001,Influenza and pneumonia,Vermont,133
9563,row-hpa4~56bp.kgi9,2001,Influenza and pneumonia,Virginia,1481
9564,row-p9r4~wkqa.84rn,2001,Influenza and pneumonia,Washington,965
9565,row-n7sq~86c7.c4ar,2001,Influenza and pneumonia,West Virginia,483
9566,row-97a9_2esm~wqae,2001,Influenza and pneumonia,Wisconsin,1236
9567,row-t24f-ags7~tqc8,2001,Influenza and pneumonia,Wyoming,112
9568,row-kgks~kz94.gvan,2001,Suicide,Alabama,512
9569,row-qz4s.zsd4.emvi,2001,Suicide,Alaska,102
9570,row-uniy_aeng-9k5w,2001,Suicide,Arizona,767
9571,row-qt9g_pbck~xyew,2001,Suicide,Arkansas,382
9572,row-zhvf.jbxx_82qb,2001,Suicide,California,2831
9573,row-fvcx-g95b-6q3s,2001,Suicide,Colorado,722
9574,row-m2jw_ac6y.wc7h,2001,Suicide,Connecticut,283
9575,row-8kbd_jqf8-rfhu,2001,Suicide,Delaware,108
9576,row-ehk5.szw8.v2cw,2001,Suicide,District of Columbia,40
9577,row-agrs_2ynh~s6r5,2001,Suicide,Florida,2314
9578,row-ztm6.k7s3_fvd9,2001,Suicide,Georgia,935
9579,row-s4g8_q8h3~r272,2001,Suicide,Hawaii,136
9580,row-2szh~rxy5_htbu,2001,Suicide,Idaho,210
9581,row-ghdb_g9xm.ez2e,2001,Suicide,Illinois,1139
9582,row-trhp-2c4f-z9fa,2001,Suicide,Indiana,715
9583,row-3x46-gcyq~58cn,2001,Suicide,Iowa,304
9584,row-qisu.kvuh~a4cj,2001,Suicide,Kansas,293
9585,row-nxfq_j3cp~jthk,2001,Suicide,Kentucky,495
9586,row-ygvf~vwsd_xqed,2001,Suicide,Louisiana,493
9587,row-twm9~cqbg.2tpu,2001,Suicide,Maine,161
9588,row-2j95~ecmg_fn5a,2001,Suicide,Maryland,454
9589,row-fd6k.tatm_9tti,2001,Suicide,Massachusetts,426
9590,row-8qkt-88ah.cbgz,2001,Suicide,Michigan,1051
9591,row-qtcm_4e6h-7v86,2001,Suicide,Minnesota,480
9592,row-s27r-ittg-75dx,2001,Suicide,Mississippi,328
9593,row-pjvp~etsr~evaj,2001,Suicide,Missouri,725
9594,row-f5ii.tbgc~t7xp,2001,Suicide,Montana,175
9595,row-64b5_zgnv-8hec,2001,Suicide,Nebraska,187
9596,row-8arn-cnpt.vakt,2001,Suicide,Nevada,387
9597,row-3tq6_x8kg.3b2i,2001,Suicide,New Hampshire,167
9598,row-tg3z~i4hj-7kvn,2001,Suicide,New Jersey,588
9599,row-4b5s_2kfa~uzrt,2001,Suicide,New Mexico,362
9600,row-vpgv_6p2p~sbc9,2001,Suicide,New York,1253
9601,row-5efu.zk2r~byek,2001,Suicide,North Carolina,997
9602,row-uen7_fcq6~crhv,2001,Suicide,North Dakota,79
9603,row-4csh~a42y~q5i3,2001,Suicide,Ohio,1219
9604,row-dni8_hea5_28vm,2001,Suicide,Oklahoma,515
9605,row-6ytq_hvdq~mebn,2001,Suicide,Oregon,505
9606,row-manb-zmcc.qi22,2001,Suicide,Pennsylvania,1276
9607,row-knmp.kv3p.awj4,2001,Suicide,Rhode Island,88
9608,row-gvqc-huzx~ay35,2001,Suicide,South Carolina,467
9609,row-5pv3~bea7-qy5x,2001,Suicide,South Dakota,105
9610,row-pn7s~5wma~hjii,2001,Suicide,Tennessee,711
9611,row-2ydc.panh.7znb,2001,Suicide,Texas,2225
9612,row-3wbq~6adt~rdai,2001,Suicide,United States,30622
9613,row-5ajt_rth6~zmex,2001,Suicide,Utah,321
9614,row-v3mc_9qaa_2cjx,2001,Suicide,Vermont,72
9615,row-d4nd.yr8y.ppey,2001,Suicide,Virginia,797
9616,row-uy3j~9xj3.2t4t,2001,Suicide,Washington,712
9617,row-3ct9.3tt8.p57h,2001,Suicide,West Virginia,286
9618,row-k2j9_7zgh.zu2w,2001,Suicide,Wisconsin,639
9619,row-atgx.r2n2.3rqe,2001,Suicide,Wyoming,83
9620,row-at73~ce3i~n28w,2001,Cancer,Alabama,9801
9621,row-5mi2~bbx5.jid3,2001,Cancer,Alaska,689
9622,row-6sau~dmjm~p5ef,2001,Cancer,Arizona,9143
9623,row-nce9~weaa.duxv,2001,Cancer,Arkansas,6092
9624,row-5rki-ks6s.m8y3,2001,Cancer,California,53924
9625,row-y6rt.wbnt-tq9p,2001,Cancer,Colorado,6145
9626,row-w58g_22zy_crr9,2001,Cancer,Connecticut,7093
9627,row-7ne5-y5n9.zb8q,2001,Cancer,Delaware,1786
9628,row-zc3r-ht7v~94gj,2001,Cancer,District of Columbia,1327
9629,row-whnq.sufu.z8qs,2001,Cancer,Florida,39090
9630,row-zziw_3u2m.buqg,2001,Cancer,Georgia,13818
9631,row-mytw.ht27_dpfi,2001,Cancer,Hawaii,2024
9632,row-7bx5.3jqu-eeh4,2001,Cancer,Idaho,2093
9633,row-pivp~nnku-gtbd,2001,Cancer,Illinois,24778
9634,row-3g7d-wq6u-fumu,2001,Cancer,Indiana,12831
9635,row-5bkr~czga~niz7,2001,Cancer,Iowa,6404
9636,row-sbgg-3kgs-zf6h,2001,Cancer,Kansas,5448
9637,row-58qd~3jia-vha4,2001,Cancer,Kentucky,9358
9638,row-55ua~8gfg-xjyj,2001,Cancer,Louisiana,9517
9639,row-4jmq~hvrr.9m42,2001,Cancer,Maine,3045
9640,row-k9eb.8ggq.mdd6,2001,Cancer,Maryland,10322
9641,row-rxda_xgnj_qj5d,2001,Cancer,Massachusetts,13750
9642,row-et7y~q974~bnq2,2001,Cancer,Michigan,19689
9643,row-7csy-pc3r_3fta,2001,Cancer,Minnesota,8967
9644,row-dn93-zyn6.vg2w,2001,Cancer,Mississippi,5958
9645,row-zdp9-cmru~cfud,2001,Cancer,Missouri,12365
9646,row-34zt.ht6x~8bqj,2001,Cancer,Montana,1956
9647,row-tyaw_rx3i~rdig,2001,Cancer,Nebraska,3389
9648,row-8fzn_rej4~j8cc,2001,Cancer,Nevada,3815
9649,row-vbdj-7xmj~jccj,2001,Cancer,New Hampshire,2398
9650,row-ztjp-u8i7.8g3y,2001,Cancer,New Jersey,18165
9651,row-tzk2-incf.n43k,2001,Cancer,New Mexico,2900
9652,row-78zq.htaq_zwpa,2001,Cancer,New York,36975
9653,row-erfc_62ig-gips,2001,Cancer,North Carolina,16065
9654,row-aaip~8pex~rvcv,2001,Cancer,North Dakota,1391
9655,row-4k33.ihpb.cbk6,2001,Cancer,Ohio,24804
9656,row-t965_px7f_zc5i,2001,Cancer,Oklahoma,7411
9657,row-3m45_gxb7.yaza,2001,Cancer,Oregon,7057
9658,row-b3yf-jetz~7kxh,2001,Cancer,Pennsylvania,29914
9659,row-bear_vdrv.f3i3,2001,Cancer,Rhode Island,2398
9660,row-irbv.7pdw~ieyu,2001,Cancer,South Carolina,8272
9661,row-x36a.jw7a.xwnj,2001,Cancer,South Dakota,1590
9662,row-mndp_zvps-4869,2001,Cancer,Tennessee,12229
9663,row-4ywa-p9m8.2mxe,2001,Cancer,Texas,33488
9664,row-w6ag~wcmu~axjz,2001,Cancer,United States,553768
9665,row-qy5j~m7yb~z6su,2001,Cancer,Utah,2313
9666,row-kjzj-4597~wgjw,2001,Cancer,Vermont,1249
9667,row-7nae_uqz4.tven,2001,Cancer,Virginia,13345
9668,row-5vcz_a6ns-duyv,2001,Cancer,Washington,10802
9669,row-3wqv.i8cs.5re9,2001,Cancer,West Virginia,4685
9670,row-ijy4-rk36.cp6n,2001,Cancer,Wisconsin,10777
9671,row-yzea_kgm3-ard7,2001,Cancer,Wyoming,923
9672,row-junn.35an.nxjv,2001,Kidney disease,Alabama,974
9673,row-qz6t-zhtj.x3t9,2001,Kidney disease,Alaska,24
9674,row-ddbt-sxa9-vxt9,2001,Kidney disease,Arizona,644
9675,row-d5mf.htnz-jnj7,2001,Kidney disease,Arkansas,521
9676,row-i5be_756a~4ui5,2001,Kidney disease,California,1994
9677,row-tsg9-xm2z-ds2k,2001,Kidney disease,Colorado,391
9678,row-dbrb~vn2x-exki,2001,Kidney disease,Connecticut,585
9679,row-p4gc.a9hw~iywc,2001,Kidney disease,Delaware,108
9680,row-bhrw.j34u_5g8d,2001,Kidney disease,District of Columbia,79
9681,row-jkkr_y6h3_mm72,2001,Kidney disease,Florida,2172
9682,row-i3h4.ekh8-znck,2001,Kidney disease,Georgia,1362
9683,row-8xag.rdw5.2kan,2001,Kidney disease,Hawaii,123
9684,row-4f4g-qbzg_rbiz,2001,Kidney disease,Idaho,95
9685,row-zn69.h6gn.ggrr,2001,Kidney disease,Illinois,2178
9686,row-b56a_b9bd-3w8s,2001,Kidney disease,Indiana,1149
9687,row-rmxi-vrvw_7eyp,2001,Kidney disease,Iowa,220
9688,row-x33d.dfsn-6uqt,2001,Kidney disease,Kansas,498
9689,row-gxxa-jxsr~f8kr,2001,Kidney disease,Kentucky,807
9690,row-996t-4cga.peis,2001,Kidney disease,Louisiana,993
9691,row-gtjs-phke~ga52,2001,Kidney disease,Maine,208
9692,row-zjv2.5nqb-66z7,2001,Kidney disease,Maryland,593
9693,row-ruth~3ws9-4msv,2001,Kidney disease,Massachusetts,1207
9694,row-ncqw-gdej_5sje,2001,Kidney disease,Michigan,1533
9695,row-g7n7~vzhz_d56q,2001,Kidney disease,Minnesota,729
9696,row-aftz_fdxg-tjnz,2001,Kidney disease,Mississippi,602
9697,row-8qe4~ackd~k8zk,2001,Kidney disease,Missouri,991
9698,row-w4uq.wpux_8sdt,2001,Kidney disease,Montana,128
9699,row-kgak~344p.byym,2001,Kidney disease,Nebraska,289
9700,row-vu4m-8dkj_33br,2001,Kidney disease,Nevada,376
9701,row-jx7r-rzt2-fcqn,2001,Kidney disease,New Hampshire,136
9702,row-8v3i_k97q_b8du,2001,Kidney disease,New Jersey,1495
9703,row-nkiz.mry7.67f2,2001,Kidney disease,New Mexico,172
9704,row-dva8~dv7t-zvdt,2001,Kidney disease,New York,2421
9705,row-5c3u-zyaa.fnit,2001,Kidney disease,North Carolina,1332
9706,row-4j29.jjyv_6496,2001,Kidney disease,North Dakota,50
9707,row-i227-c7vc-5trc,2001,Kidney disease,Ohio,1912
9708,row-vian.gepy-347g,2001,Kidney disease,Oklahoma,567
9709,row-pw8g_bef3_vxnc,2001,Kidney disease,Oregon,331
9710,row-afrr~zwb4~jen4,2001,Kidney disease,Pennsylvania,2838
9711,row-kttn_9i4g-87um,2001,Kidney disease,Rhode Island,118
9712,row-99wb_gyiu~htqm,2001,Kidney disease,South Carolina,632
9713,row-kbyc.9k35-cfds,2001,Kidney disease,South Dakota,103
9714,row-48sv-26vx.68n8,2001,Kidney disease,Tennessee,624
9715,row-z8f8_2wvb-qsxk,2001,Kidney disease,Texas,2269
9716,row-65tn-c4ki-ygsx,2001,Kidney disease,United States,39480
9717,row-ugx6~5asw_abkb,2001,Kidney disease,Utah,178
9718,row-uvca~2ne9_vdtf,2001,Kidney disease,Vermont,86
9719,row-ma8d.mstq.3456,2001,Kidney disease,Virginia,1128
9720,row-uif7_4pd8_ruqp,2001,Kidney disease,Washington,279
9721,row-vfus.3ebn-uvyz,2001,Kidney disease,West Virginia,391
9722,row-p6yr~7694.8nk7,2001,Kidney disease,Wisconsin,791
9723,row-24j6-zi2q_st32,2001,Kidney disease,Wyoming,54
9724,row-9kn4-y9pb~758c,2000,Unintentional injuries,Alabama,2093
9725,row-639t-tua4~qkkt,2000,Unintentional injuries,Alaska,343
9726,row-j7ar~zxir-tj4x,2000,Unintentional injuries,Arizona,2326
9727,row-jjug-4kiv~hscf,2000,Unintentional injuries,Arkansas,1267
9728,row-uk7f~9kuz~km5z,2000,Unintentional injuries,California,8577
9729,row-6eef_ryfg-xqup,2000,Unintentional injuries,Colorado,1702
9730,row-6n3k-iiey~gebr,2000,Unintentional injuries,Connecticut,1175
9731,row-wx9a_8i3w_nmp4,2000,Unintentional injuries,Delaware,290
9732,row-fyq2.w2fp_di9v,2000,Unintentional injuries,District of Columbia,204
9733,row-9igt.b9gz.eg6t,2000,Unintentional injuries,Florida,6267
9734,row-2ijy.fv65~gd6j,2000,Unintentional injuries,Georgia,3103
9735,row-wxaw~w2ta-t8ix,2000,Unintentional injuries,Hawaii,343
9736,row-6833.czuw.4t4z,2000,Unintentional injuries,Idaho,518
9737,row-vmf3.i86b_pxxy,2000,Unintentional injuries,Illinois,4041
9738,row-237r~xgrx.r4dq,2000,Unintentional injuries,Indiana,2139
9739,row-abwd~x5c8-ip4v,2000,Unintentional injuries,Iowa,1070
9740,row-upac_ynzv.qys4,2000,Unintentional injuries,Kansas,1054
9741,row-iw59.4nef-jbr2,2000,Unintentional injuries,Kentucky,1838
9742,row-q5jr_j5sr_ic83,2000,Unintentional injuries,Louisiana,2006
9743,row-b4fz-kjj4-s2jg,2000,Unintentional injuries,Maine,407
9744,row-fxm5.mq85-2rmi,2000,Unintentional injuries,Maryland,1182
9745,row-k87w-stf5-3a8d,2000,Unintentional injuries,Massachusetts,1357
9746,row-ervp-yt3x_rjiq,2000,Unintentional injuries,Michigan,3220
9747,row-bzf3.2sds.ufwm,2000,Unintentional injuries,Minnesota,1711
9748,row-actk_aswx~ruab,2000,Unintentional injuries,Mississippi,1653
9749,row-xgc4.za3g-5mtv,2000,Unintentional injuries,Missouri,2398
9750,row-y7k6_89gk~es8e,2000,Unintentional injuries,Montana,495
9751,row-8y5x-ayge~jk8s,2000,Unintentional injuries,Nebraska,640
9752,row-udic.w7bh-34cy,2000,Unintentional injuries,Nevada,730
9753,row-6yua-dwz9.k8m3,2000,Unintentional injuries,New Hampshire,321
9754,row-4anw~jf9q~2zgc,2000,Unintentional injuries,New Jersey,2284
9755,row-bfgh.dkpz-jmhr,2000,Unintentional injuries,New Mexico,995
9756,row-wt8p~vm4c.v8q8,2000,Unintentional injuries,New York,4244
9757,row-kq6v.3uws.c4ya,2000,Unintentional injuries,North Carolina,3525
9758,row-hvnw~wg56~ji6a,2000,Unintentional injuries,North Dakota,248
9759,row-6w95.9wka~zh9q,2000,Unintentional injuries,Ohio,3492
9760,row-mhng~999y~49kg,2000,Unintentional injuries,Oklahoma,1566
9761,row-psdu~fn7h.cxdm,2000,Unintentional injuries,Oregon,1248
9762,row-73wq_frak-2kzg,2000,Unintentional injuries,Pennsylvania,4583
9763,row-6xzj~gh5v-sxim,2000,Unintentional injuries,Rhode Island,235
9764,row-35d9~6qnz~7h9g,2000,Unintentional injuries,South Carolina,1974
9765,row-csmf.3td3-vzhr,2000,Unintentional injuries,South Dakota,321
9766,row-dvzs_d7u4-iihv,2000,Unintentional injuries,Tennessee,2743
9767,row-dt3f-zd5i~ygzj,2000,Unintentional injuries,Texas,7407
9768,row-e8fc~tcah.xxsw,2000,Unintentional injuries,United States,97900
9769,row-b2v2-84zs~vptm,2000,Unintentional injuries,Utah,665
9770,row-mkwc_ugz7_t26b,2000,Unintentional injuries,Vermont,234
9771,row-dqwm.336m.i8pi,2000,Unintentional injuries,Virginia,2396
9772,row-k3si-wwka~892m,2000,Unintentional injuries,Washington,2049
9773,row-tmvn~srsm.uy6m,2000,Unintentional injuries,West Virginia,817
9774,row-zzy6~tjv3_q97d,2000,Unintentional injuries,Wisconsin,2159
9775,row-v9b8_jas4.sv2p,2000,Unintentional injuries,Wyoming,245
9776,row-ycbf-hp45-xkhb,2000,All causes,Alabama,45062
9777,row-smhh-i22y_qvav,2000,All causes,Alaska,2914
9778,row-7xhd~g4hi_as3a,2000,All causes,Arizona,40500
9779,row-hus3-u82q~hczs,2000,All causes,Arkansas,28217
9780,row-mqrw_a3he~j9rc,2000,All causes,California,229551
9781,row-w2jp_zt7s~k4cg,2000,All causes,Colorado,27288
9782,row-a45g~aiax_vev9,2000,All causes,Connecticut,30129
9783,row-udy9_xmch-2wmi,2000,All causes,Delaware,6875
9784,row-w4ar.bvdi~p9rw,2000,All causes,District of Columbia,6001
9785,row-2q7p_h2br-gwtw,2000,All causes,Florida,164395
9786,row-u6tv.7smy_mzet,2000,All causes,Georgia,63870
9787,row-vvys~dxxy.wg3a,2000,All causes,Hawaii,8290
9788,row-24ie-uqew~c8wm,2000,All causes,Idaho,9563
9789,row-i859-yvp9_9u27,2000,All causes,Illinois,106634
9790,row-iza3-2f3u-2jy7,2000,All causes,Indiana,55469
9791,row-sx86-2cjn_rr73,2000,All causes,Iowa,28060
9792,row-jta2_d9s9-qs5e,2000,All causes,Kansas,24717
9793,row-wbkm_grhf-g4qj,2000,All causes,Kentucky,39504
9794,row-n3ff~h7s3_2es4,2000,All causes,Louisiana,41138
9795,row-8rgf_vqbg_5ux8,2000,All causes,Maine,12354
9796,row-yp8e_tjas_buqy,2000,All causes,Maryland,43753
9797,row-ae9x_q4gm.w4gi,2000,All causes,Massachusetts,56681
9798,row-mz6c~b8pr_s3t8,2000,All causes,Michigan,86953
9799,row-g4tn-bsgk-mtcs,2000,All causes,Minnesota,37690
9800,row-wtsd_4d88.tt55,2000,All causes,Mississippi,28654
9801,row-j9ae-j2tz_rwzk,2000,All causes,Missouri,54865
9802,row-dedp~pcdg~ma9u,2000,All causes,Montana,8096
9803,row-3n9j_5gq7~3y8k,2000,All causes,Nebraska,14992
9804,row-6ajf_3w2k.qv7p,2000,All causes,Nevada,15261
9805,row-hp4z~64bb_utni,2000,All causes,New Hampshire,9697
9806,row-mn2z-vd73~2iwe,2000,All causes,New Jersey,74800
9807,row-87se.xjeb-xxhe,2000,All causes,New Mexico,13425
9808,row-nzxk-uh5s.fwfj,2000,All causes,New York,158203
9809,row-yqdk.854p.khte,2000,All causes,North Carolina,71935
9810,row-af3c~frid.sbxd,2000,All causes,North Dakota,5856
9811,row-y9fu~nzxk.n65g,2000,All causes,Ohio,108125
9812,row-4m9b_t4g2-37rs,2000,All causes,Oklahoma,35079
9813,row-8dkb~x9sy-njiv,2000,All causes,Oregon,29552
9814,row-eg4s~kqfy.dfjs,2000,All causes,Pennsylvania,130813
9815,row-s5m5.28wy-brwa,2000,All causes,Rhode Island,10027
9816,row-bbxx-yk79.767z,2000,All causes,South Carolina,36948
9817,row-vbs8_4r3y-fjiw,2000,All causes,South Dakota,7021
9818,row-2s3w-sn4g-qwmf,2000,All causes,Tennessee,55246
9819,row-es2z-5s37_6qpg,2000,All causes,Texas,149939
9820,row-k3hd.ftmt~vqx6,2000,All causes,United States,2403351
9821,row-ginj-npwt.zvqm,2000,All causes,Utah,12364
9822,row-sibv~c276~wjef,2000,All causes,Vermont,5127
9823,row-bznr-w9ei~chet,2000,All causes,Virginia,56282
9824,row-u2ii.qsue~gngk,2000,All causes,Washington,43941
9825,row-fhw7-mth5_czqg,2000,All causes,West Virginia,21114
9826,row-j97n.kkd4-fevm,2000,All causes,Wisconsin,46461
9827,row-m5g2~xfep_ktuu,2000,All causes,Wyoming,3920
9828,row-qebg.v6kg~9esn,2000,Alzheimer's disease,Alabama,895
9829,row-9g3x.3nqi-qujs,2000,Alzheimer's disease,Alaska,47
9830,row-atwt-jqks-gf7g,2000,Alzheimer's disease,Arizona,1045
9831,row-xmhe-qqa8.36mk,2000,Alzheimer's disease,Arkansas,430
9832,row-sza4~25jr~g5m5,2000,Alzheimer's disease,California,4419
9833,row-atgt~u6pp.ran3,2000,Alzheimer's disease,Colorado,712
9834,row-m276~xtd7_ka5y,2000,Alzheimer's disease,Connecticut,526
9835,row-7xyr_mca5.uvcc,2000,Alzheimer's disease,Delaware,110
9836,row-p5yd_8bx9~ut6b,2000,Alzheimer's disease,District of Columbia,75
9837,row-pb6b~dyfu_6gi3,2000,Alzheimer's disease,Florida,3265
9838,row-kskm-c4v8~84ms,2000,Alzheimer's disease,Georgia,1235
9839,row-z22c~uay9.pwy3,2000,Alzheimer's disease,Hawaii,118
9840,row-gj3i-z733-rs4n,2000,Alzheimer's disease,Idaho,262
9841,row-wktv.gnms.6jc5,2000,Alzheimer's disease,Illinois,2154
9842,row-enic~ynzb.uxnn,2000,Alzheimer's disease,Indiana,1209
9843,row-43zz~jcdv_7h32,2000,Alzheimer's disease,Iowa,769
9844,row-jgs6~tbvp~yb3c,2000,Alzheimer's disease,Kansas,630
9845,row-ip33-yvff~8g9q,2000,Alzheimer's disease,Kentucky,845
9846,row-s8a8_9kye-hbjz,2000,Alzheimer's disease,Louisiana,811
9847,row-kexh_vsj6_zpf5,2000,Alzheimer's disease,Maine,466
9848,row-pt9v~cdkd-mg93,2000,Alzheimer's disease,Maryland,811
9849,row-7trx-7d6r_a8kz,2000,Alzheimer's disease,Massachusetts,1433
9850,row-zrja_ihgr~e2cb,2000,Alzheimer's disease,Michigan,1646
9851,row-w4v2-qv3n.6ctd,2000,Alzheimer's disease,Minnesota,1154
9852,row-ke6v-sfy9.2amg,2000,Alzheimer's disease,Mississippi,443
9853,row-dbw2_8pz2.x27c,2000,Alzheimer's disease,Missouri,1096
9854,row-z8ss_4daq-exq5,2000,Alzheimer's disease,Montana,219
9855,row-59sr.xyzq~37k2,2000,Alzheimer's disease,Nebraska,353
9856,row-barv-unvj.kuns,2000,Alzheimer's disease,Nevada,195
9857,row-95ku.2vsx_afmp,2000,Alzheimer's disease,New Hampshire,273
9858,row-8fzg.cwvf_dahi,2000,Alzheimer's disease,New Jersey,1267
9859,row-i3x2~hes7_nsng,2000,Alzheimer's disease,New Mexico,275
9860,row-a3e9_5hjm-wk3c,2000,Alzheimer's disease,New York,1539
9861,row-mfsx~qh4i-cwtq,2000,Alzheimer's disease,North Carolina,1725
9862,row-8j7i-mcp4-w7q7,2000,Alzheimer's disease,North Dakota,209
9863,row-2iw6.pp52~6ggs,2000,Alzheimer's disease,Ohio,2295
9864,row-cjqf_38e9_xuai,2000,Alzheimer's disease,Oklahoma,638
9865,row-fjjs-ygpm-jzbx,2000,Alzheimer's disease,Oregon,910
9866,row-gn8n-4tta_w47u,2000,Alzheimer's disease,Pennsylvania,2542
9867,row-uvqu_9bqs.pp4x,2000,Alzheimer's disease,Rhode Island,242
9868,row-h9k2-tyds_66xf,2000,Alzheimer's disease,South Carolina,874
9869,row-insy.hkhs_ymp6,2000,Alzheimer's disease,South Dakota,179
9870,row-gu6e_36e7~xxr4,2000,Alzheimer's disease,Tennessee,1024
9871,row-midc-ijyu_dsif,2000,Alzheimer's disease,Texas,3184
9872,row-xhbq_th88~xn66,2000,Alzheimer's disease,United States,49558
9873,row-c2yn_8x4s-aqub,2000,Alzheimer's disease,Utah,342
9874,row-d26t~ewpa.u7xz,2000,Alzheimer's disease,Vermont,134
9875,row-jwyv.3p9f-97vf,2000,Alzheimer's disease,Virginia,1094
9876,row-wnq7-c2vi~22g7,2000,Alzheimer's disease,Washington,1799
9877,row-vsw4-fe2n_ebrw,2000,Alzheimer's disease,West Virginia,361
9878,row-bgpc~db39-um2u,2000,Alzheimer's disease,Wisconsin,1177
9879,row-kikz-v7s5.65d2,2000,Alzheimer's disease,Wyoming,102
9880,row-7qqu_2sst_z8uy,2000,Stroke,Alabama,3183
9881,row-3uj4_9ks4-7gt2,2000,Stroke,Alaska,170
9882,row-my7s_khdu~w8w4,2000,Stroke,Arizona,2648
9883,row-8he4.jzdw~9b9g,2000,Stroke,Arkansas,2255
9884,row-6g9v_5p2x-u2jd,2000,Stroke,California,18185
9885,row-zs3e~ddui.rsqp,2000,Stroke,Colorado,1907
9886,row-duye~i9kg_2a8b,2000,Stroke,Connecticut,2011
9887,row-7zh4~iu9g.mp86,2000,Stroke,Delaware,430
9888,row-xtdv-z8mq.text,2000,Stroke,District of Columbia,252
9889,row-mv63-qcfw-4xhn,2000,Stroke,Florida,10532
9890,row-us9j.dnct-adxg,2000,Stroke,Georgia,4625
9891,row-c8vt_cpcb~s23a,2000,Stroke,Hawaii,747
9892,row-9q7v-qz6f_wqd5,2000,Stroke,Idaho,720
9893,row-9sp8-xdgk~tzez,2000,Stroke,Illinois,7429
